Genre,Reports,Age,Gpa,Year,Count,Gender,Nationality
Activities and Travelling,"1. ""I love the study abroad programs offered by our university. They've given me the chance to see the world and experience new cultures, all while earning credit towards my degree.""",20,3.84,1,1,F,Indonesia
Activities and Travelling,"2. ""I wish there were more affordable travel options available for students. It's hard to save up enough money to take a trip when you're already paying for tuition, textbooks, and rent.""",25,2.42,3,1,M,Indonesia
Activities and Travelling,"3. ""The university-sponsored trips and excursions are always a lot of fun, but they tend to fill up quickly. I wish there were more spots available so that more students could participate.""",18,2.95,5,1,M,Indonesia
Activities and Travelling,"4. ""I really enjoy hiking and exploring the outdoors, but it can be tough to find good hiking trails and parks nearby. I wish there were more options available for students who want to get outside and explore.""",19,3.12,3,1,M,Indonesia
Activities and Travelling,"5. ""I love going to concerts and music festivals, but it's hard to find events that fit within my budget. It would be great if the university offered discounted tickets to students for these types of events.""",23,2.93,4,1,F,Indonesia
Activities and Travelling,"6. ""I've always been interested in volunteering and giving back to my community, and the university has provided me with some great opportunities to do so. It's been really rewarding to be able to make a difference.""",27,2.47,2,1,F,Indonesia
Activities and Travelling,"7. ""I wish there were more opportunities to connect with other students who have similar interests. It can be tough to find a community of like-minded individuals on such a large campus.""",26,3.06,3,1,M,Indonesia
Activities and Travelling,"8. ""I really enjoy exploring new neighborhoods and trying new restaurants, but it can be tough to find affordable options. It would be great if the university offered a foodie club or something similar.""",20,2.61,1,1,M,Indonesia
Activities and Travelling,"9. ""I'm not really into partying or going out to bars, but it feels like that's the only social scene available on campus. I wish there were more options for students who want to have fun without drinking.""",24,2.77,5,1,M,Indonesia
Activities and Travelling,"10. ""I love going to sporting events and cheering on our school's teams. It's a great way to feel connected to the university and get involved in the campus community.""",22,1.05,5,1,F,Indonesia
Activities and Travelling,"11. ""I wish there were more opportunities for outdoor recreation, like kayaking or camping. It would be great to be able to get away from campus and explore the natural beauty of the area.""",21,0.15,2,1,M,Indonesia
Activities and Travelling,"12. ""I'm really interested in photography, but it can be tough to find good locations to take photos. I wish there were more scenic spots around campus for students to explore.""",25,0.38,3,1,F,Indonesia
Activities and Travelling,"13. ""I really enjoy attending lectures and talks on campus. It's a great way to learn new things and expand my knowledge beyond my coursework.""",26,0.95,4,1,M,Indonesia
Activities and Travelling,"14. ""I love attending film screenings and discussions on campus. It's a great way to engage with the arts and see films that I might not have discovered on my own.""",25,2.16,1,1,F,Indonesia
Activities and Travelling,"15. ""I wish there were more opportunities to connect with alumni and professionals in my field. It would be great to network and get advice from people who have been through the same things I'm going through now.""",21,3.29,2,1,F,Indonesia
Activities and Travelling,"16. ""I love taking weekend trips to nearby cities and towns. It's a great way to see new places and experience different cultures, without having to spend a lot of money.""",21,0.36,3,1,F,Indonesia
Activities and Travelling,"17. ""I really enjoy attending book clubs and literary events on campus. It's a great way to engage with literature and connect with other book lovers.""",21,3.74,4,1,F,Indonesia
Activities and Travelling,"18. ""I wish there were more opportunities for students to get involved in research projects and work with faculty members outside of the classroom. It would be a great way to gain hands-on experience in my field.""",20,0.25,3,1,M,Indonesia
Activities and Travelling,"19. ""I love attending poetry readings and spoken word events on campus. It's a great way to connect with the creative community and hear from talented writers.""",22,0.14,2,1,M,Indonesia
Activities and Travelling,"20. ""I wish there were more opportunities for students to learn about and engage",17,1.26,5,1,M,Indonesia
